Wavelength,Excitation,Emission
732,0,15.15
733,0,14.46
734,0,14.46
735,0,14.11
736,0,13.76
737,0,13.41
738,0,13.06
739,0,12.71
740,0,11.67
741,0,11.67
742,0,11.32
743,0,10.97
744,0,10.62
745,0,10.27
746,0,9.92
747,0,9.58
748,0,9.23
749,0,8.53
750,0,8.53
751,0,8.18
752,0,7.83
753,0,7.48
754,0,7.13
755,0,6.79
756,0,6.44
757,0,6.44
758,0,6.09
759,0,6.09
760,0,5.74
761,0,5.39
762,0,5.39
763,0,4.69
764,0,4.69
765,0,4.35
766,0,4.35
767,0,4.35
768,0,4
769,0,4
770,0,3.65
771,0,3.65
772,0,3.65
773,0,3.65
774,0,3.3
775,0,3.3
776,0,2.95
777,0,2.96
778,0,2.96
779,0,2.96
780,0,2.96
781,0,2.96
782,0,2.78
783,0,2.78
784,0,2.78
785,0,2.79
786,0,2.79
787,0,2.79
788,0,2.44
789,0,2.44
790,0,2.44
791,0,2.44
792,0,2.44
793,0,2.44
794,0,2.44
795,0,2.44
796,0,2.44
797,0,2.44
798,0,2.09
799,0,2.09
800,0,0
801,0,0
802,0,0
803,0,0
804,0,0
805,0,0
806,0,0
807,0,0
808,0,0
809,0,0
810,0,0
811,0,0
812,0,0
813,0,0
814,0,0
815,0,0
816,0,0
817,0,0
818,0,0
819,0,0
820,0,0
821,0,0
822,0,0
823,0,0
824,0,0
825,0,0
826,0,0
827,0,0
828,0,0
829,0,0
830,0,0
831,0,0
832,0,0
833,0,0
834,0,0
835,0,0
836,0,0
837,0,0
838,0,0
839,0,0
840,0,0
841,0,0
842,0,0
843,0,0
844,0,0
845,0,0
846,0,0
847,0,0
848,0,0
849,0,0
850,0,0
851,0,0
852,0,0
853,0,0
854,0,0
855,0,0
856,0,0
857,0,0
858,0,0
859,0,0
860,0,0
861,0,0
862,0,0
863,0,0
864,0,0
865,0,0
866,0,0
867,0,0
868,0,0
869,0,0
870,0,0
871,0,0
872,0,0
873,0,0
874,0,0
875,0,0
876,0,0
877,0,0
878,0,0
879,0,0
880,0,0
881,0,0
882,0,0
883,0,0
884,0,0
885,0,0
886,0,0
887,0,0
888,0,0
889,0,0
890,0,0
891,0,0
892,0,0
893,0,0
894,0,0
895,0,0
896,0,0
897,0,0
898,0,0
899,0,0
900,0,0
901,0,0
902,0,0
903,0,0
904,0,0
905,0,0
906,0,0
907,0,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,0,0
919,0,0
920,0,0
921,0,0
922,0,0
923,0,0
924,0,0
925,0,0
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,0,0
932,0,0
933,0,0
934,0,0
935,0,0
936,0,0
937,0,0
938,0,0
939,0,0
940,0,0
941,0,0
942,0,0
943,0,0
944,0,0
945,0,0
946,0,0
947,0,0
948,0,0
949,0,0
950,0,0
951,0,0
952,0,0
953,0,0
954,0,0
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,0,0
961,0,0
962,0,0
963,0,0
964,0,0
965,0,0
966,0,0
967,0,0
968,0,0
969,0,0
970,0,0
